Day,Count,Average per Video,Relative Probability (%)
345,20,1.0,0.035613803910395675
346,12,0.6,0.021368282346237402
347,12,0.6,0.021368282346237402
348,5,0.25,0.008903450977598919
349,6,0.3,0.010684141173118701
350,13,0.65,0.023148972541757188
351,18,0.9,0.0320524235193561
352,10,0.5,0.017806901955197837
353,14,0.7,0.02492966273727697
354,14,0.7,0.02492966273727697
355,14,0.7,0.02492966273727697
356,10,0.5,0.017806901955197837
357,14,0.7,0.02492966273727697
358,14,0.7,0.02492966273727697
359,11,0.55,0.019587592150717623
360,7,0.35,0.012464831368638485
361,5,0.25,0.008903450977598919
362,14,0.7,0.02492966273727697
363,13,0.65,0.023148972541757188
364,13,0.65,0.023148972541757188
365,5,0.25,0.008903450977598919
366,7,0.35,0.012464831368638485
367,9,0.45,0.01602621175967805
368,6,0.3,0.010684141173118701
369,9,0.45,0.01602621175967805
370,8,0.4,0.014245521564158271
371,13,0.65,0.023148972541757188
372,7,0.35,0.012464831368638485
373,6,0.3,0.010684141173118701
374,20,1.0,0.035613803910395675
375,2,0.1,0.0035613803910395678
376,14,0.7,0.02492966273727697
377,13,0.65,0.023148972541757188
378,12,0.6,0.021368282346237402
379,12,0.6,0.021368282346237402
380,13,0.65,0.023148972541757188
381,13,0.65,0.023148972541757188
382,10,0.5,0.017806901955197837
383,15,0.75,0.026710352932796756
384,12,0.6,0.021368282346237402
385,4,0.2,0.0071227607820791355
386,9,0.45,0.01602621175967805
387,9,0.45,0.01602621175967805
388,4,0.2,0.0071227607820791355
389,18,0.9,0.0320524235193561
390,13,0.65,0.023148972541757188
391,11,0.55,0.019587592150717623
392,24,1.2,0.042736564692474804
393,2,0.1,0.0035613803910395678
394,16,0.8,0.028491043128316542
395,19,0.95,0.03383311371487589
396,14,0.7,0.02492966273727697
397,10,0.5,0.017806901955197837
398,10,0.5,0.017806901955197837
399,7,0.35,0.012464831368638485
400,9,0.45,0.01602621175967805
401,45,2.25,0.08013105879839026
402,19,0.95,0.03383311371487589
403,9,0.45,0.01602621175967805
404,13,0.65,0.023148972541757188
405,16,0.8,0.028491043128316542
406,17,0.85,0.03027173332383632
407,32,1.6,0.056982086256633084
408,42,2.1,0.07478898821183093
409,23,1.15,0.04095587449695502
410,13,0.65,0.023148972541757188
411,16,0.8,0.028491043128316542
412,10,0.5,0.017806901955197837
413,18,0.9,0.0320524235193561
414,17,0.85,0.03027173332383632
415,7,0.35,0.012464831368638485
416,13,0.65,0.023148972541757188
417,9,0.45,0.01602621175967805
418,26,1.3,0.046297945083514376
419,12,0.6,0.021368282346237402
420,6,0.3,0.010684141173118701
421,21,1.05,0.037394494105915464
422,3,0.15,0.0053420705865593505
423,14,0.7,0.02492966273727697
424,8,0.4,0.014245521564158271
425,14,0.7,0.02492966273727697
426,5,0.25,0.008903450977598919
427,15,0.75,0.026710352932796756
428,8,0.4,0.014245521564158271
429,6,0.3,0.010684141173118701
430,11,0.55,0.019587592150717623
431,10,0.5,0.017806901955197837
432,13,0.65,0.023148972541757188
433,6,0.3,0.010684141173118701
434,13,0.65,0.023148972541757188
435,41,2.05,0.07300829801631112
436,6,0.3,0.010684141173118701
437,7,0.35,0.012464831368638485
438,5,0.25,0.008903450977598919
439,4,0.2,0.0071227607820791355
440,5,0.25,0.008903450977598919
441,4,0.2,0.0071227607820791355
442,12,0.6,0.021368282346237402
443,9,0.45,0.01602621175967805
444,17,0.85,0.03027173332383632
445,8,0.4,0.014245521564158271
446,4,0.2,0.0071227607820791355
447,13,0.65,0.023148972541757188
448,10,0.5,0.017806901955197837
