Video_Views,Comment/View,Like/View,Seconds,Category
123579,2.1281933014508936,71.30661358321397,56,1
79921,0.9759637642171644,57.69447329237622,30,1
270155,1.432510965926968,37.44887194388407,504,2
337784,4.242356061862019,45.58534448049641,527,2
1472227,1.624070201130668,32.286461259031384,481,2
321091,2.055492056768953,44.29273944146675,505,2
211891,2.232279804238972,49.05352280181791,603,3
722123,1.610528954208632,34.7669302874995,373,2
515786,3.3172672387385465,41.37374802728263,644,3
331466,1.9971882485684809,35.062419675019456,568,2
117267,2.4388787979568,52.58086247622946,435,2
465970,1.7447475159345025,39.07762302294139,410,2
306275,11.045628928250755,49.488205044486165,404,2
424290,1.6568856206839662,42.10327841806312,385,2
523264,1.3033573874755382,28.624174412915853,347,2
786804,2.8774637648003822,42.71584791129684,527,2
474054,1.259350200610057,27.720470663679667,488,2
69243,6.02226939907283,78.75164276533368,482,2
369520,1.3909937215847583,38.36869452262395,555,2
418214,1.6068328654707875,38.25314312768104,524,2
1103590,3.149720457778704,36.07227321740864,321,2
153322,5.413443602353217,61.987190357548165,500,2
373236,1.5432594926534418,40.963358304129294,364,2
286194,0.9923338714298692,35.38508843651509,470,2
459989,2.182660889716928,43.401037850905134,631,3
581296,1.386556934849027,43.37721229803749,184,1
944542,1.3138642855479163,35.06673075416445,454,2
895485,0.6566274141945426,21.46657956303009,334,2
175184,2.072107041738972,60.14247876518404,332,2
651482,2.7813508278049124,37.18752014637396,440,2
1340150,1.3356713800693951,34.11856881692348,424,2
476882,3.747258231596076,55.066033106722415,552,2
1981654,0.7286842203533008,12.510256583641748,407,2
240778,1.939545971808056,51.6409306498102,371,2
5150509,1.2592930135642904,24.369047797023555,390,2
2094440,1.02748228643456,22.885353602872367,354,2
821171,1.1641911368034186,37.29795621131287,367,2
1503247,1.1807773439760731,28.27812062821346,425,2
414855,3.408419809330971,26.12479058948308,436,2
566416,3.1266772125081213,39.07728595237423,377,2
123404,3.5736280833684484,63.66082136721662,294,1
62834,5.14052901295477,64.98074290988956,358,2
154639,2.082269026571564,46.223785720290486,379,2
108479,13.495699628499525,76.55859659473262,422,2
142473,16.15042850224253,54.00321464417819,386,2
122432,2.564688970203868,41.9008102456874,591,2
898713,3.893345261501725,39.80914930572941,359,2
973779,1.3278166811976846,31.09432427686364,613,3
187033,2.325792774537114,45.98119048510156,487,2
181707,1.88765430060482,47.97833875414816,218,1
280818,3.646489897371251,64.37265417458995,665,3
84169,4.764224358136606,62.79033848566574,301,2
93961,3.916518555570928,78.64965251540532,334,2
149115,2.0521074338597725,57.87479462160078,272,1
201012,3.5022784709370587,47.937436570950986,396,2
920107,1.5552538998181733,39.40846010300976,391,2
816974,2.462746672476725,39.03673801124638,353,2
315439,4.1053896315927965,47.90149601032212,392,2
1172085,2.773689621486496,29.01922642129197,215,1
1810006,0.630937135015022,23.60876151791762,293,1
284140,4.9658618990638415,65.09467164074049,218,1
2978153,0.9714074461587432,22.179182869382466,491,2
790539,0.6843432139337844,17.780273964978324,238,1
523570,1.3560746414042055,43.33899956070822,329,2
299377,1.7937249688519823,40.68448812032989,441,2
260746,3.198515029952521,69.37786198062483,209,1
377914,3.593410140931535,46.34652328307499,440,2
964626,0.798236829610647,11.880252035503917,327,2
497444,2.3198591198205225,44.59195406920176,487,2
388159,2.037824705855075,48.26372697786216,205,1
2245057,0.9915115740936644,31.36579605773929,227,1
20182494,0.4576738632995505,16.339209614034818,421,2
7540771,0.4336426606775355,19.988539633414145,371,2
1083667,1.203321684613447,39.66808992061215,260,1
727950,1.5838999931313964,48.51432103853286,405,2
112776,3.2365042207561894,56.98907568986309,330,2
88543,2.8460747885208315,61.78918717459314,350,2
343172,1.558984998776124,39.06787267026447,375,2
518292,1.861884806248216,48.4919697776543,403,2
105891,2.61589747948362,53.34730996968581,438,2
754639,1.812787306248418,29.47237023265429,355,2
304140,2.465969619254291,45.00887749062932,358,2
170791,18.6368134152268,51.70061654302627,483,2
116960,3.950068399452805,64.0218878248974,592,2
254101,4.222730331639781,59.82660438172223,361,2
765072,2.4115377376246943,35.678994918125355,273,1
228795,2.272776940055508,52.48803514062807,432,2
112213,3.386416903567323,64.53797688324882,348,2
416991,2.5324287574551967,29.54500217031063,411,2
138586,2.806921334045286,58.837111973792446,253,1
982506,1.321111525018677,25.89602506244237,333,2
850424,1.9872440100467528,49.711673235938775,333,2
120050,9.895876718034152,67.72178259058725,302,2
174859,1.361096655019187,46.74623553834804,330,2
107034,3.4194741857727453,59.1774576302857,306,2
155877,2.322343899356544,61.49079081583556,400,2
171485,2.968189637577631,57.80680525993528,390,2
316448,3.109515623419961,53.2852158964506,451,2
681867,2.0297213386188218,46.73932013134526,335,2
988038,1.7691627245105956,46.417243061501686,283,1
911159,1.8251479708810427,41.6085447216128,281,1
790738,2.1347146589641577,38.96865965718101,318,2
1301032,0.9169643790467876,25.360636786796945,274,1
357945,3.81622875022699,48.14985542471609,371,2
231230,3.455433983479652,45.46122907927172,340,2
312962,2.6648602705759803,66.46813351141672,623,3
338027,8.525946152230443,68.24306934061481,547,2
906057,1.6753912833298568,26.42548978706637,619,3
192143,2.409663635937817,63.45794538442723,393,2
117811,3.5395676125319366,69.45870928860633,269,1
370282,4.909771471473094,48.23080787075797,437,2
245990,2.386275864872556,52.14846131956583,399,2
1222781,2.7069442524867493,50.92244645607022,453,2
601462,2.1796888248966684,50.37891005583062,377,2
518141,1.2313250640269733,37.26398798782571,275,1
118954,4.421877364359332,65.73969769826992,326,2
826907,1.566076959077623,40.70227970013556,700,3
149675,3.046600968765659,63.63120093535995,547,2
249346,4.2952363382608905,56.29927891363808,320,2
215805,3.859966173165589,70.37371701304419,328,2
197067,1.6035155556232144,53.48942237919084,373,2
692767,2.077177463707134,42.81237414599714,371,2
581346,1.19722162017112,34.45108420802758,358,2
109038,3.044810066215448,70.65426731965003,259,1
211193,2.4811428409085527,55.70733878490291,409,2
654333,2.911361646134308,49.496204531943214,511,2
680830,1.5848302806868086,45.75885316451978,344,2
364408,1.7370639502974687,46.71686680863208,276,1
226360,1.652235377275137,56.39688990987807,485,2
265406,1.5221961824525445,49.84062153832242,333,2
264116,2.69199897014948,70.84008541701374,634,3
638514,1.039914551599495,41.266127289299845,385,2
333250,3.1207801950487624,68.6721680420105,424,2
2090899,1.036396306086521,29.76327407493141,443,2
433814,2.842231924280913,58.43979216899408,277,1
219788,2.024678326387246,59.20250423135021,388,2
3955291,0.7771868112864515,31.91648857189016,256,1
270927,1.9267182672823304,46.45162719108838,408,2
104373,2.78807737633296,64.17368476521706,413,2
371766,3.4161273489237853,41.82738604390934,408,2
1274293,0.7871031230651035,24.900081849307814,298,1
267097,2.0105055466740547,45.39549302313392,530,2
316788,1.4268217230450648,47.20191421392224,320,2
437790,1.973548961831015,47.337764681696704,303,2
223839,1.8272061615714867,51.88997449059369,308,2
1767389,0.7208373482012166,28.34576881490153,419,2
217240,2.057632111949917,63.897072362364206,334,2
1309788,0.7123290181311784,29.32764691690564,355,2
188267,3.9677691788789327,59.89897326669039,495,2
119855,3.287305494138751,71.04417838221184,314,2
259662,1.4903990572359451,62.44271398972511,334,2
135388,2.8289065500635213,67.41365556770171,481,2
93407,2.2696371792263963,60.57361867954222,312,2
1316053,1.5827630042255136,27.62654695517582,422,2
333454,2.276176024279211,60.56307616642776,313,2
184487,2.1844357597012256,63.92862369706267,245,1
200372,2.854690276086479,65.71277423991376,484,2
410065,1.6582736883177058,48.465487178861885,314,2
226150,5.164713685606898,58.92107008622595,482,2
559580,1.4475142070838845,37.34407948818757,248,1
499014,1.404770206847904,31.99709827780383,425,2
158540,2.3148732181153022,62.60249779235525,307,2
476738,0.9040605112241944,49.96245317134359,205,1
4320122,1.213160183902214,38.81302426181483,386,2
